BASE_YM,KWRD_NM,BLOG_NM,TITLE_NM,BLOG_CN,BLOG_URL,MOP_CN
202106,흰여울문화마을,이삭줍기,"부산 <b>흰여울문화마을</b> - 여름날의 푸른 바다, 2021년 6월","부산 영도구 영선동4가 605-3 잠깐 둘러본 <b>흰여울 문화마을</b>. ‘흰여울’이라는 이름은 산기슭에서... 영화 ‘변호인’(2013)의 배경이라고 ~ 문화마을에 문화는 없고 카페, 업자들만 들끓다는 방송보도가 있었지만...",https://blog.naver.com/hurkle97,"'변호인', '업자', '마을', '문화', '영화', '산기슭', '배경', '영선동', '카페', '방송', '보도', '이름', '영도구', '여울', '부산'"
202106,흰여울문화마을,언제나 여행중,부산 영도 <b>흰여울문화마을</b> 75광장 하늘전망대,부산 영도카페 추천 흰여울비치 부산은 곳곳에 마을을 잘 꾸며놓은곳이 많은거 같다. <b>흰여울문화마을</b>은 실제로 주민이 거주하는 곳이기 때문에 조용히 다녀줘야 한다. 집들과 바다 사이길로 산책로가 만들어져...,https://blog.naver.com/rirurang,"'비치', '영도', '마을', '주민', '문화', '추천', '거주', '산책로', '길', '카페', '곳곳', '집', '바다', '여울', '사이', '곳', '부산'"
202106,흰여울문화마을,불독맨션,"커피, 바다와 술 (초량밀면, <b>흰여울문화마을</b>, 영도해녀촌)",#<b>흰여울문화마을</b> #손목서가 #여울책장 #부산여행 #부산역여행 #영도여행 #부산영도 #부산영도가볼만한곳 #국내여행 #부산1박2일여행 #부산여행코스 #영도해녀문화전시관 #영도맛집 #영도술집,https://blog.naver.com/jsez_z,"'마을', '책장', '여행', '문화', '영도', '국내', '술집', '손', '맛집', '부산역', '전시관', '해녀', '여울', '목서', '코스', '곳', '부산'"
202106,흰여울문화마을,퇴직교수 고향쉼터,부산여행 한국의산토리니 <b>흰여울문화마을</b> 산책[17.9.21목]...,파도소리 들리는 낭만의 흰여울길 사진클릭..ㅎ 암남공원 &lt;중앙&gt; 송도해상케이블카 상부역사/스카이하버전망대 <b>흰여울문화마을</b>-영도봉래산(395m) / 스카이하버전망대에서...,https://blog.naver.com/viking05,"'해상', '클릭', '암남', '낭만', '전망대', '케이블카', '중앙', '송도', '사진', '공원', '하버', '소리', '마을', '영도', '문화', '길', '망대', '파도', '봉래산', '역사', '상부', '여울', '스카이'"
202106,흰여울문화마을,하루쨩의 하루하루♬,"하루쨩, 부산 영도 카페 - <b>흰여울문화마을</b>에 있는 카페...",부산 영도 카페였나 <b>흰 여울 문화마을</b> 카페였나 아무튼 이렇게 검색하니까 여러 곳이 나왔는데... ㅎㅎ 차 마시다가 오른쪽을 보니 사진 찍은 거에는 잘 안 보이는데 뭔가 어제 본 감천문화마을이 보이는 거 같은...,https://blog.naver.com/haruna1524,"'차', '오른쪽', '영도', '마을', '문화', '카페', '검색', '사진', '여울', '감천문화마을', '곳', '부산'"
202106,흰여울문화마을,"부산여행 지침서, 부산관광공사","명소, #별바다부산 2탄 (천마산하늘전망대, 영도 <b>흰여울문화마을</b>)","위치 부산 서구 해돋이로 183번길 17-4 [2] <b>흰여울문화마을</b> @piggyfoto_ 아기자기한 마을과 골목골목 예쁜 카페로 이미 유명한 부산 <b>흰여울문화마을</b>이 숨은 야경명소라는 사실을 알고계신가요? 낮, 일몰...",https://blog.naver.com/busanto1115,"'일몰', '골목골목', '마을', '사실', '문화', '해돋이', '위치', '길', '카페', '명소', '여울', '야경', '서구', '부산'"
202106,흰여울문화마을,앙트앙트,부산 가볼 만한 곳 - 영도 <b>흰여울문화마을</b>,샤베트 한 개씩 사서 마시면서 흰여울마을을 돌아보았어요. 아이들도 쉬지 않고 걷는다고 조금 힘들어했어요. 그래서 이제 컸다고 힘들다고 하지 않아서 정말 기특했어요. <b>흰여울문화마을</b> 밑으로 바다와 연결된...,https://blog.naver.com/whdmsal82,"'마을', '문화', '밑', '샤베트', '연결', '바다', '여울', '아이'"
202106,해운대,해운대 생일케이크 부다파이,<b>해운대</b> 청담회장님댁 브런치로 여유 부리기,<b>해운대</b> 청담회장님댁 브런치로 여유 부리기 <b>해운대</b> 청담회장님댁 브런치를 먹고 왔어요. 최근 <b>해운대</b> 맛집으로 부상하고 있는 곳이기도 하고 분위기도 좋다고 해서 가봐야지 하다가 여유도 부릴 겸 한번...,https://blog.naver.com/yunt80,"'분위기', '브런치', '최근', '회장', '부상', '여유', '맛집', '해운대', '청담', '곳'"
202106,해운대,Shoot for the Sky!,부산 여행 코스 <b>해운대</b> 블루라인 파크 미포 철길과 스카이캡슐...,지난 부산 여행 코스 중 새롭게 방문을 한곳이 있었는데 해안가의 철길을 관광지로 개발한 <b>해운대</b> 블루라인 파크였어요. 이곳은 해변 열차와 <b>해운대</b> 스카이캡슐을 타고 바다를 바라보며 인상 깊은 투어를 할 수...,https://blog.naver.com/ultrabat,"'해안가', '캡슐', '방문', '인상', '철길', '해운대', '곳', '부산', '여행', '열차', '해변', '관광지', '바다', '파크', '코스', '개발', '투어', '라인', '블루', '스카이'"
202106,해운대,행복한생각 슈나루키루루스윗~^^,<b>해운대</b>네일 추천샵 젤네일 후기,"제가 다니는 곳은 바로 <b>해운대</b>네일 살롱 초코비지입니다! 네일 말고도 속눈썹이나 왁싱 등 다양한... <b>해운대</b>네일 살롱 초코비지에서 기본 네일 관리부터 시작을 했어요. 큐티클, 굳은살을 제거해야 했는데요....",https://blog.naver.com/dsol88,"'네일', '살롱', '굳은살', '비지', '속눈썹', '기본', '큐티클', '초코', '관리', '제거', '싱', '다양', '고도', '해운대', '시작', '곳'"
202106,해운대,열씨미 카메라세상,부산 당일치기 여행 감천문화마을 &amp; <b>해운대</b> 요트투어...,부산 당일치기 여행 감천문화마을 &amp; <b>해운대</b> 요트투어 더베이101 야경까지~ 부산 <b>해운대</b> 여행은 부산 요트투어와 함께~ 지난 4월 벚꽃 피날레에 다녀오고 한달만에 부산을 또 다녀왔어요. 이번에도 이른...,https://blog.naver.com/jbm993,"'피날레', '이번', '여행', '벚꽃', '당일', '야경', '투어', '해운대', '요트', '감천문화마을', '부산'"
202106,해운대,달콤쌉쌀 해운대집 LCT해운대뷰공인중개사사무소,<b>해운대</b> 힐스테이트위브 62평형 펜트,"<b>해운대</b> 힐스테이트위브 62평형 펜트 매물 올려드릴게요. 안녕하세요, 하얀토끼 이소장입니다... 방 4칸 요즘 귀하잖아요~ &lt;중개대상물 표시 광고 명시사항&gt; 소재지 : 부산 <b>해운대</b>구 중동 1818 중개대상물...",https://blog.naver.com/mingtoktok,"'귀하', '토끼', '스테이트', '힐', '해운대', '브', '사항', '매물', '광고', '방', '대상물', '위', '명시', '소재', '표시', '중개', '중동', '펜', '소장', '트', '부산'"
202106,해운대,맛을 아는 예술인,부산 첫 아침식사로 돼지국밥을..^^  -부산 <b>해운대</b> 왕돼지국밥-,것도 다른 집도 아닌 <b>해운대</b> 왕돼지국밥으로 먹벤 1호가 콕 찍어서 먹킷 리스트에 올렸습니다.. 이곳에... <b>해운대</b> 인근 식당에는 영화제 때문인지 배우들 사인이 많이 보이는데요?? 김치 국내산이 반갑습니다.....,https://blog.naver.com/sisilykim,"'영화제', '김치', '리스트', '배우', '사인', '집', '식당', '인근', '돼지국밥', '국내산', '왕', '해운대', '킷'"
202106,해운대,보들라이프!! Live Your Best Life!!,부산 <b>해운대</b> 스타벅스 리저브 매장 (feat. 스파클링 시트러스...,https://youtu.be/aWPMumSIPwA 부산 <b>해운대</b> 스타벅스 리저브 매장은 경동JADE 건물에 위치하고 있다예전에 서면에 삼정타워에 위치한 리저브매장 갔다가 너무 친절해서 감동했던 기억이 있어서 <b>해운대</b> 스벅...,https://blog.naver.com/hayanwh,"'서면', '건물', '친절', '기억', '리저브', '위치', '스타', '매장', '감동', '예전', '벅스', '경동', '삼정', '해운대', '타워', '부산'"
202106,해운대,배짱이의 여행스토리 ▒ 배짱두둑한 여행블로거 ▒,<b>해운대</b> 그랜드 엘시티 레지던스 오션 코너 스위트룸 후기,"<b>해운대</b> 그랜드 엘시티 레지던스 오션 코너 스위트룸 후기 4년 전, #부산여행 을 갔었을 당시 생생하게 기억한다. <b>해운대</b> 끝자락 한창 공사 중이던 현장에 내건 광고를 보면서 멋진 #<b>해운대</b>호텔 이 탄생하겠구나....",https://blog.naver.com/1978mm,"'호텔', '후기', '해운대', '코너', '그랜드', '레지', '여행', '엘시티', '스위트룸', '광고', '전', '끝자락', '오션', '공사', '현장', '당시', '던스', '탄생', '기억', '부산'"
202106,해운대,soltmon salon,부산 가볼만한곳 해변열차 <b>해운대</b> 블루라인파크 완전정복,부산 가볼만한곳 중에서도 <b>해운대</b>를 좋아하는 쏠트씨입니다. 2020년 지난해 폐선 되었던 동해남부선을 이용해 <b>해운대</b> 블루라인파크를 오픈했는데요. 부산 해변열차로 불리며 많은 관심을 받았습니다. 부산...,https://blog.naver.com/kyena200,"'지난해', '씨', '해변', '해운대', '오픈', '이용', '열차', '동해', '라인파크', '관심', '폐선', '남부선', '트', '블루', '쏠', '곳', '부산'"
202106,해운대,잃어버린 시간을 찾아서,"부산 <b>해운대</b> 호텔 그랜드 조선 씨티뷰, 수영장 후기",이번에는 부산 <b>해운대</b>에 호텔을 잡았습니다. 호캉스 하려고요. 아내가 예약한 호텔은 그랜드 조선... 그랜드 조선 부산의 위치는 <b>해운대</b> 바다 바로 앞에 있어요. <b>해운대</b> 역에서도 도보로 5분이면 됩니다. 호텔방...,https://blog.naver.com/newjackcity,"'그랜드', '해운대', '도보', '앞', '예약', '위치', '역', '호', '바다', '호텔', '아내', '이번', '조선', '방', '부산'"
202106,해운대,현꾸월드,[<b>해운대</b> 사는척 해보기] 2021년 6월 2일 <b>해운대</b>구민픽 충성충성,첫날도 <b>해운대</b> 해수욕장을 보며 커피 한 잔 때리고 있으니 주니주니가 데리러 오겠단다 어디가 가고 싶냐기에 내 붓싼 최애 해성막창을 먹고 싶댔더니 거기 완전 쌉슈레기랜다 그럼 <b>해운대</b>구민 가고 싶은 데로...,https://blog.naver.com/dltjgus93,"'붓', '커피', '완전', '해수욕장', '구민', '최애', '막창', '첫날', '잔', '해운대', '해성'"
202106,해운대,그늘사랑,<b>해운대</b>마린시티쓰리룸★풀옵션 대우월드마크 <b>해운대</b> 33평 임대.,"<b>해운대</b> 마린시티 아파트 <b>해운대</b> 쓰리룸 방2개,거실,화장실2개,베란다구조 대우월드마크<b>해운대</b> 33평형 1000-130~140 안녕하세요, <b>해운대</b> 나무부동산 박소장입니다. 오늘은 <b>해운대</b> 대표적으로 살기 좋은 부촌...",https://blog.naver.com/wook6702,"'베란다', '대표', '마크', '시티', '해운대', '부촌', '장', '화장실', '부동산', '거실', '대우', '방', '구조', '월드', '아파트', '박소', '쓰리', '안녕', '마린', '룸', '나무'"
202106,해운대,UBABA_IN_TAIWAN,부산 <b>해운대</b> 맛집 청사포 조개구이 ‘노란마후라’ 포차,부산 <b>해운대</b> 맛집이자 부산 청사포 맛집에서 가족 회식을 하자고 했다 (이때 당시엔 05월 07일... 부산 <b>해운대</b> 맛집은 너무나도 많지만 <b>해운대</b>는 일단 너무 사람이 많을 것 같고 비교적 한산하고 조용한...,https://blog.naver.com/ubabah2,"'맛', '해운대', '이때', '당시', '비교', '사람', '회식', '맛집', '집', '청사포', '가족', '부산'"
202106,해운대,GENZER,"지난 주말 기록 (<b>해운대</b> 부다면옥, 사상 이웃집 고래고기)",토요일 <b>해운대</b> 파괴왕과 함께 요즘은 좀 컸다고 밖에 나가서 손도 잘 안잡고 혼자 다닌다. 편하긴 한데 또 손안잡고 다닐려고 하는거 보면 좀 섭섭하기도 하고 머 그런 기분 ㅋㅋ <b>해운대</b>에 오랜만에 온 이유는...,https://blog.naver.com/hjin066,"'오랜만', '요즘', '토요일', '밖', '손', '파괴', '이유', '기분', '왕', '해운대'"
202106,해운대,행복한 해변무드역,부산은 벌써 여름! <b>해운대</b>해수욕장 송정해수욕장 개장!,<b>해운대</b>해수욕장 송정해수욕장 개장 이제 불꽃더위가 시작되는 걸까요? 낮에는 한여름이라고 해도 될... <b>해운대</b>해수욕장과 송정해수욕장이 조기 개장 대상인데요. 6월 1일부터 8월 31일까지 석 달 동안...,https://blog.naver.com/korail77,"'개장', '수욕장', '대상', '송정', '해수욕장', '여름', '동안', '더위', '낮', '조기', '해운대', '시작', '불꽃'"
202106,해운대,당신의 일상은 안녕한가요?,<b>해운대</b> 엑스더스카이 전망대 입장권 할인 &amp; 스타벅스,"<b>해운대</b> 랜드마크 건축물이죠? 엘시티  부산 엑스더스카이 부산 갈만한곳, <b>해운대</b>를 대표하는 랜드마크 건축물 엘시티 아시죠? 엘시티 건물 꼭대기층에 전망대가 있어요. 부산 엑스더스카이 전망대! 98층, 99층...",https://blog.naver.com/parangusl_,"'건물', '엘시티', '엑스', '대표', '꼭대기', '랜드마크', '건축물', '전망대', '갈만', '스카이', '해운대', '층', '부산'"
202106,해운대,運命は私が開拓するのだ,<b>해운대</b> 마린시티 맛집) 동백삼계탕 본점 여기 맛있어요~,제가 <b>해운대</b>에서 삼계탕집은 두곳을 갑니다만 한곳은 <b>해운대</b>시청 근처에 있는 집이고 한곳은 바로 동백삼계탕 입니다 (<b>해운대</b> 우동에서 15년 살았습니다) 오늘 어머니집에 왔다가 간만에 찾아간 <b>해운대</b>...,https://blog.naver.com/awdx3821,"'삼계탕', '동백', '우동', '어머니', '시청', '오늘', '집', '해운대', '곳', '근처'"
202106,해운대,스탓필라테스 한국인 아이티 에리얼쌤,<b>해운대</b> 마린시티 두산위브제니스 상가,<b>해운대</b> 마린시티에는 모든 게 다 있습니다. ㅎㅎㅎ 일단 1) 비아필라테스 있고요. 스탓필라테스 기구가 배치되어 있는 필라테스 전문 스튜디오죠. 필라테스 스튜디오도 세 네 군대 있는 것 같아요. 기구가...,https://blog.naver.com/arielstyle,"'비아', '군대', '스튜디오', '기구', '스탓', '필라테스', '마린', '전문', '시티', '해운대', '배치'"
